"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m","frp_base","fri7_base","fri9_base","fri9_counts","fri7_counts","is_urban","frp_range","fri_any","fri_any_z"
53027000600,0.388888888888889,0.450617283950617,0.39917695473251,0.367626886145405,0.395747599451303,0.164609053497942,0.34156378600823,0.396433470507545,0.290123456790123,0.288065843621399,0.233882030178326,0.131001371742112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.319615912208505,0,0
53027000700,0.5,0.552126200274348,0.458847736625514,0.430041152263374,0.554183813443073,0.436899862825789,0.560356652949246,0.597393689986283,0.481481481481481,0.47599451303155,0.46639231824417,0.37997256515775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.217421124828533,0,0
53027000800,0.102880658436214,0.126200274348422,0.108367626886145,0.120713305898491,0.0761316872427984,0.111796982167353,0.1440329218107,0.180384087791495,0.15843621399177,0.170096021947874,0.122085048010974,0.160493827160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.123868312757202,0,0
53027000900,0.703017832647462,0.729080932784636,0.696159122085048,0.659122085048011,0.770233196159122,0.66803840877915,0.699588477366255,0.722908093278464,0.66803840877915,0.652949245541838,0.759945130315501,0.690672153635117,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8,1,1,1,13,0,0.147050754458162,1,1
53027001000,0.840877914951989,0.854595336076818,0.848422496570645,0.829218106995885,0.783264746227709,0.647462277091907,0.845679012345679,0.848422496570645,0.836762688614541,0.822359396433471,0.831275720164609,0.744855967078189,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.8,1,1,10,13,1,0.207133058984911,1,1
53027001100,0.117969821673525,0.151577503429355,0.269547325102881,0.290809327846365,0.151577503429355,0.227023319615912,0.234567901234568,0.296296296296296,0.327160493827161,0.340192043895748,0.252400548696845,0.251028806584362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.222222222222223,0,0
53027001200,0.788065843621399,0.813443072702332,0.891632373113855,0.877914951989026,0.728395061728395,0.638545953360768,0.794924554183813,0.805212620027435,0.807270233196159,0.806584362139918,0.759945130315501,0.707818930041152,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0.7,1,0,6,13,1,0.253086419753087,1,1
53027001300,0.507544581618656,0.556927297668038,0.527434842249657,0.530864197530864,0.578189300411523,0.476680384087792,0.521947873799726,0.560356652949246,0.472565157750343,0.476680384087792,0.45679012345679,0.382030178326475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.196159122085048,0,0
53027001400,0.393004115226337,0.454046639231824,0.468449931412894,0.477366255144033,0.395747599451303,0.277091906721536,0.469821673525377,0.515775034293553,0.46639231824417,0.467078189300412,0.324417009602195,0.197530864197531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.318244170096022,0,0
53027001500,0.265432098765432,0.329903978052126,0.345679012345679,0.369684499314129,0.229080932784636,0.198902606310014,0.332647462277092,0.382030178326475,0.352537722908093,0.362825788751715,0.183127572016461,0.132373113854595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.24965706447188,0,0
53027001600,0.41358024691358,0.478737997256516,0.499314128943759,0.395747599451303,0.395747599451303,0.164609053497942,0.443758573388203,0.486282578875171,0.425240054869685,0.382716049382716,0.304526748971193,0.150205761316872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.349108367626887,0,0
53027940000,0.910836762688615,0.883401920438957,0.742798353909465,0.542524005486968,0.340877914951989,0.152949245541838,0.901234567901235,0.857338820301783,0.813443072702332,0.673525377229081,0.324417009602195,0.0768175582990398,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.1,0,0,5,7,0,0.834019204389575,1,1
53029970100,0.0288065843621399,0.056241426611797,0.0548696844993141,0.0541838134430727,0.061042524005487,0.065843621399177,0.0198902606310014,0.0288065843621399,0.0281207133058985,0.0288065843621399,0.0384087791495199,0.0397805212620027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0801097393689986,0,0
53029970200,1,0.999314128943759,0.95679012345679,0.888888888888889,0.419067215363512,0.334705075445816,0.98079561042524,0.965706447187929,0.844307270233196,0.773662551440329,0.294238683127572,0.190672153635117,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.2,0,0,7,8,1,0.809327846364883,1,1
53029970300,0.0816186556927298,0.125514403292181,0.135802469135802,0.106310013717421,0.151577503429355,0.126200274348422,0.0672153635116598,0.109053497942387,0.0898491083676269,0.0843621399176955,0.130315500685871,0.0919067215363512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.13278463648834,0,0
53029970400,0.10562414266118,0.163923182441701,0.205761316872428,0.163923182441701,0.251714677640604,0.164609053497942,0.211248285322359,0.278463648834019,0.310699588477366,0.270233196159122,0.371056241426612,0.229080932784636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.265432098765432,0,0
53029970500,0.0301783264746228,0.0589849108367627,0.051440329218107,0.0486968449931413,0.051440329218107,0.0507544581618656,0.0720164609053498,0.117283950617284,0.0871056241426612,0.0775034293552812,0.0624142661179698,0.0411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.0871056241426612,0,0
53029970601,0.0768175582990398,0.117283950617284,0.161179698216735,0.11042524005487,0.229080932784636,0.111796982167353,0.119341563786008,0.171467764060357,0.212620027434842,0.176268861454047,0.192729766803841,0.107681755829904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.152263374485596,0,0
53029970602,0.219478737997257,0.294238683127572,0.334705075445816,0.217421124828532,0.497942386831276,0.206447187928669,0.227709190672154,0.287379972565158,0.294924554183813,0.224965706447188,0.362825788751715,0.177640603566529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.320301783264747,0,0
53029970700,0.0994513031550069,0.155006858710562,0.209190672153635,0.170781893004115,0.251714677640604,0.164609053497942,0.0925925925925926,0.1440329218107,0.14883401920439,0.133058984910837,0.161865569272977,0.106310013717421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.159122085048011,0,0
53029970800,0.0829903978052126,0.121399176954733,0.224965706447188,0.205075445816187,0.229080932784636,0.198902606310014,0.128257887517147,0.187242798353909,0.240054869684499,0.224279835390947,0.192729766803841,0.128257887517147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.157064471879286,0,0
53029970900,0.180384087791495,0.261316872427984,0.257201646090535,0.185871056241427,0.229080932784636,0.111796982167353,0.317558299039781,0.363511659807956,0.348422496570645,0.298353909465021,0.252400548696845,0.140603566529492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.251714677640603,0,0
53029971000,0.0500685871056241,0.0898491083676269,0.0795610425240055,0.065843621399177,0.10082304526749,0.0713305898491084,0.037037037037037,0.0665294924554184,0.0459533607681756,0.0438957475994513,0.0624142661179698,0.0411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.063786008230453,0,0
53029971100,0.0157750342935528,0.0267489711934156,0.0164609053497942,0.0178326474622771,0.0411522633744856,0.0308641975308642,0.0308641975308642,0.0576131687242798,0.0342935528120713,0.0349794238683128,0.0336076817558299,0.0205761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0842249657064472,0,0
53029971300,0.0967078189300412,0.141975308641975,0.230452674897119,0.183127572016461,0.051440329218107,0.0507544581618656,0.0507544581618656,0.0850480109739369,0.061042524005487,0.061042524005487,0.0281207133058985,0.0240054869684499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.206447187928669,0,0
53029971400,0.0603566529492455,0.0953360768175583,0.0946502057613169,0.0829903978052126,0.0761316872427984,0.0603566529492455,0.0754458161865569,0.116598079561043,0.0727023319615912,0.0733882030178327,0.0624142661179698,0.0459533607681756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0706447187928674,0,0
53029971500,0.0116598079561043,0.0137174211248285,0.0109739368998628,0.0109739368998628,0.00685871056241427,0.00685871056241427,0.0102880658436214,0.0123456790123457,0.0109739368998628,0.0109739368998628,0.0109739368998628,0.0137174211248285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0931412894375857,0,0
53029971600,0.0253772290809328,0.046639231824417,0.0219478737997256,0.0212620027434842,0.0281207133058985,0.01440329218107,0.0226337448559671,0.0377229080932785,0.0171467764060357,0.0171467764060357,0.0219478737997256,0.0171467764060357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.08559670781893,0,0
53029971700,0.0281207133058985,0.0445816186556927,0.0274348422496571,0.0281207133058985,0.0102880658436214,0.00823045267489712,0.0240054869684499,0.0349794238683128,0.0192043895747599,0.0192043895747599,0.0123456790123457,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0917695473251029,0,0
53029971800,0.00960219478737997,0.00960219478737997,0.00823045267489712,0.00823045267489712,0,0,0.00891632373113855,0.00960219478737997,0.00823045267489712,0.00823045267489712,0.00891632373113855,0.00891632373113855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0
53029971900,0.347736625514403,0.412208504801097,0.451303155006859,0.342249657064472,0.151577503429355,0.0637860082304527,0.193415637860082,0.252400548696845,0.155006858710562,0.147462277091907,0.0624142661179698,0.0411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.410150891632373,0,0
53029972000,0.0397805212620027,0.0548696844993141,0.0432098765432099,0.0480109739368999,0.0123456790123457,0.0205761316872428,0.0473251028806584,0.0624142661179698,0.041838134430727,0.0445816186556927,0.0301783264746228,0.0363511659807956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0876543209876543,0,0
53029972100,0.161865569272977,0.217421124828532,0.323045267489712,0.290123456790123,0.0761316872427984,0.0967078189300412,0.0788751714677641,0.104252400548697,0.0987654320987654,0.101508916323731,0.046639231824417,0.0569272976680384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.276406035665295,0,0
53029992201,0.00342935528120713,0,0.00480109739368999,0,0,0,0.00342935528120713,0,0.00480109739368999,0,0.00274348422496571,0.00274348422496571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0
53031950202,0.0212620027434842,0.0404663923182442,0.0336076817558299,0.0342935528120713,0.051440329218107,0.0507544581618656,0.0905349794238683,0.13923182441701,0.0946502057613169,0.0919067215363512,0.046639231824417,0.0384087791495199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.117969821673526,0,0
53031950300,0.0260631001371742,0.0459533607681756,0.0438957475994513,0.0432098765432099,0.0123456790123457,0.0116598079561043,0.0315500685871056,0.0534979423868313,0.0384087791495199,0.0384087791495199,0.0315500685871056,0.0301783264746228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0883401920438957,0,0
53031950400,0.174897119341564,0.251028806584362,0.307956104252401,0.245541838134431,0.229080932784636,0.111796982167353,0.138545953360768,0.193415637860082,0.165980795610425,0.159122085048011,0.122085048010974,0.103566529492455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.204389574759946,0,0
53031950500,0.0445816186556927,0.065843621399177,0.0521262002743484,0.0534979423868313,0.051440329218107,0.0713305898491084,0.0548696844993141,0.0809327846364883,0.0480109739368999,0.051440329218107,0.0624142661179698,0.0706447187928669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.0554183813443073,0,0
53031950601,0.192043895747599,0.266117969821674,0.312071330589849,0.294924554183813,0.205761316872428,0.146090534979424,0.15843621399177,0.207133058984911,0.176268861454047,0.181755829903978,0.169410150891632,0.156378600823045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.165980795610425,0,0
53031950602,0.0240054869684499,0.0432098765432099,0.0260631001371742,0.0267489711934156,0.0761316872427984,0.0603566529492455,0.0795610425240055,0.124142661179698,0.0788751714677641,0.0795610425240055,0.111796982167353,0.0953360768175583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.100137174211248,0,0
53031950702,0.117283950617284,0.175582990397805,0.250342935528121,0.186556927297668,0.113854595336077,0.0534979423868313,0.196844993141289,0.262688614540466,0.266117969821674,0.223593964334705,0.175582990397805,0.10082304526749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.212620027434843,0,0
53033000100,0.672153635116598,0.705075445816187,0.700960219478738,0.680384087791495,0.783264746227709,0.779149519890261,0.719478737997256,0.740740740740741,0.751028806584362,0.751714677640604,0.785322359396433,0.776406035665295,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.8,1,1,1,13,1,0.127846364883402,1,1
53033000200,0.682441700960219,0.675582990397805,0.767489711934156,0.796296296296296,0.770233196159122,0.796982167352538,0.675582990397805,0.677640603566529,0.793552812071331,0.807270233196159,0.757887517146776,0.773662551440329,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0.8,1,1,2,13,1,0.131687242798354,1,1
53033000300,0.558299039780521,0.52880658436214,0.661179698216735,0.687928669410151,0.554183813443073,0.604938271604938,0.477366255144033,0.447873799725652,0.672153635116598,0.666666666666667,0.5,0.53840877914952,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7,1,0,0,6,1,0.252126200274348,1,0
53033000401,0.729766803840878,0.751028806584362,0.769547325102881,0.771604938271605,0.783264746227709,0.788065843621399,0.757887517146776,0.778463648834019,0.803840877914952,0.820301783264746,0.751714677640604,0.755144032921811,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0.8,1,1,3,13,1,0.090534979423868,1,1
53033000402,0.484224965706447,0.453360768175583,0.609739368998628,0.646090534979424,0.449245541838134,0.513031550068587,0.5,0.472565157750343,0.632373113854595,0.63923182441701,0.547325102880658,0.577503429355281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6,1,0,0,5,1,0.19684499314129,1,0
53033000500,0.0267489711934156,0.0171467764060357,0.0486968449931413,0.0384087791495199,0.0411522633744856,0.0308641975308642,0.0260631001371742,0.0185185185185185,0.0713305898491084,0.0452674897119342,0.0425240054869684,0.051440329218107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.0828532235939643,0,0
53033000600,0.742798353909465,0.730452674897119,0.824417009602195,0.844993141289438,0.783264746227709,0.814128943758573,0.728395061728395,0.724965706447188,0.838134430727023,0.849794238683128,0.738683127572016,0.760631001371742,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0.8,1,1,6,13,1,0.12482853223594,1,1
53033000700,0.810699588477366,0.824417009602195,0.872427983539095,0.886145404663923,0.923868312757202,0.926611796982167,0.799725651577503,0.806584362139918,0.868312757201646,0.877914951989026,0.86076817558299,0.866255144032922,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.9,1,1,12,13,1,0.126886145404664,1,1
53033000800,0.046639231824417,0.0349794238683128,0.0768175582990398,0.0720164609053498,0.151577503429355,0.206447187928669,0.0816186556927298,0.0651577503429355,0.194101508916324,0.183127572016461,0.203703703703704,0.259259259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0.224279835390946,0,0
53033000900,0.13923182441701,0.13923182441701,0.240054869684499,0.257887517146776,0.205761316872428,0.301783264746228,0.128943758573388,0.130315500685871,0.220850480109739,0.221536351165981,0.242798353909465,0.297668038408779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.271056241426612,0,0
53033001000,0.322359396433471,0.290123456790123,0.420438957475995,0.450617283950617,0.449245541838134,0.476680384087792,0.417695473251029,0.41838134430727,0.552126200274348,0.565843621399177,0.560356652949246,0.596707818930041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.306584362139918,0,0
53033001100,0.564471879286694,0.511659807956104,0.757201646090535,0.781893004115226,0.620713305898491,0.663923182441701,0.587105624142661,0.549382716049383,0.762002743484225,0.762688614540466,0.622770919067215,0.655692729766804,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.7,1,0,0,9,1,0.270233196159122,1,0
53033001200,0.738683127572016,0.736625514403292,0.787379972565158,0.807270233196159,0.817558299039781,0.840192043895748,0.779149519890261,0.786694101508916,0.85116598079561,0.859396433470508,0.802469135802469,0.820301783264746,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.9,1,1,8,13,1,0.163374485596708,1,1
53033001300,0.759945130315501,0.769547325102881,0.808641975308642,0.829903978052126,0.863511659807956,0.882030178326475,0.775034293552812,0.783264746227709,0.849794238683128,0.858710562414266,0.819615912208505,0.833333333333333,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.9,1,1,9,13,1,0.140054869684499,1,1
53033001400,0.248971193415638,0.162551440329218,0.312757201646091,0.302469135802469,0.279149519890261,0.227023319615912,0.249657064471879,0.172839506172839,0.405349794238683,0.349794238683128,0.304526748971193,0.312071330589849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.242798353909465,0,0
53033001500,0.0582990397805213,0.0294924554183813,0.123456790123457,0.10082304526749,0.10082304526749,0.0713305898491084,0.0425240054869684,0.0226337448559671,0.0967078189300412,0.0576131687242798,0.0864197530864197,0.0775034293552812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.10082304526749,0,0
53033001600,0.14883401920439,0.10082304526749,0.213991769547325,0.211934156378601,0.181069958847737,0.164609053497942,0.13923182441701,0.0939643347050754,0.210562414266118,0.174897119341564,0.192729766803841,0.207133058984911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.206035665294925,0,0
53033001701,0.66803840877915,0.679698216735254,0.729766803840878,0.753772290809328,0.817558299039781,0.834705075445816,0.61042524005487,0.623456790123457,0.681755829903978,0.703017832647462,0.744170096021948,0.767489711934156,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0.9,1,1,3,13,1,0.28957475994513,1,1
53033001702,0.486968449931413,0.481481481481481,0.517832647462277,0.547325102880658,0.620713305898491,0.670096021947874,0.460219478737997,0.4519890260631,0.535665294924554,0.546639231824417,0.585048010973937,0.61522633744856,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,1,0,0,4,1,0.2480109739369,1,0
53033001800,0.454046639231824,0.37997256515775,0.532921810699588,0.55281207133059,0.526063100137174,0.558299039780521,0.40877914951989,0.358024691358025,0.585733882030178,0.570644718792867,0.484910836762689,0.517832647462277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,1,1,0.241975308641975,1,0
53033001900,0.594650205761317,0.559670781893004,0.694101508916324,0.720164609053498,0.710562414266118,0.762002743484225,0.559670781893004,0.524691358024691,0.692729766803841,0.689986282578875,0.60562414266118,0.63443072702332,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0.8,1,1,1,9,1,0.275308641975309,1,0
53033002000,0.572702331961591,0.520576131687243,0.722908093278464,0.750342935528121,0.497942386831276,0.559670781893004,0.501371742112483,0.44718792866941,0.665294924554184,0.646776406035665,0.521947873799726,0.55761316872428,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7,1,0,0,5,1,0.303155006858711,1,0
53033002100,0.321673525377229,0.264746227709191,0.406035665294925,0.43278463648834,0.395747599451303,0.405349794238683,0.281207133058985,0.212620027434842,0.43758573388203,0.401920438957476,0.396433470507545,0.41838134430727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.287379972565158,0,0
53033002200,0.235939643347051,0.248971193415638,0.37517146776406,0.40877914951989,0.302469135802469,0.400548696844993,0.200960219478738,0.205075445816187,0.305212620027435,0.318244170096022,0.362825788751715,0.410836762688615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.299039780521262,0,0
53033002400,0.11042524005487,0.0864197530864197,0.311385459533608,0.333333333333333,0.10082304526749,0.111796982167353,0.088477366255144,0.0631001371742112,0.253772290809328,0.231138545953361,0.175582990397805,0.218106995884774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,1,0.270233196159122,0,0
53033002500,0.307956104252401,0.189300411522634,0.532235939643347,0.532921810699588,0.302469135802469,0.319615912208505,0.337448559670782,0.229766803840878,0.558984910836763,0.508916323731139,0.332647462277092,0.351851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1,0.369684499314129,0,0
53033002600,0.526748971193416,0.423868312757202,0.646776406035665,0.62962962962963,0.449245541838134,0.476680384087792,0.517832647462277,0.438271604938272,0.659122085048011,0.613168724279835,0.5,0.521262002743484,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6,1,0,0,5,1,0.235253772290809,1,0
