"GEOID","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri_z_h.ss","fri_mm_h.ss","fri_d_h.ss","fri_z_h.m","fri_mm_h.m","fri_d_h.m","fri_z_nh.ss","fri_mm_nh.ss","fri_d_nh.ss","fri_z_nh.m","fri_mm_nh.m","fri_d_nh.m","frp_base","fri_base","frp_range","fri_counts","is_urban"
53005010705,0.0242663656884876,0.0761851015801354,0.0327313769751693,0.0914221218961625,0.00225733634311512,0.00507900677200903,0.0338600451467269,0.0558690744920993,0.0586907449209932,0.11568848758465,0.0152370203160271,0.0265237020316027,0,0,0,0,0,0,0,0,0,0,0,0,0.019209039548,0,0.113431151241535,0,1
53005010707,0.0378103837471783,0.0778781038374718,0.0490970654627539,0.110045146726862,0.00846501128668172,0.0169300225733634,0.0378103837471783,0.0445823927765237,0.0299097065462754,0.0648984198645598,0.0378103837471783,0.0513544018058691,0,0,0,0,0,0,0,0,0,0,0,0,0.0401129943503,0,0.10158013544018,0,1
53005010708,0.128103837471783,0.201467268623025,0.152370203160271,0.224604966139955,0.0778781038374718,0.164221218961625,0.13882618510158,0.178893905191874,0.162528216704289,0.211060948081264,0.160270880361174,0.213882618510158,0,0,0,0,0,0,0,0,0,0,0,0,0.0915254237288,0,0.146726862302483,0,1
53005010807,0.665914221218962,0.449774266365689,0.608352144469526,0.437358916478555,0.379232505643341,0.181151241534989,0.66196388261851,0.539503386004515,0.420993227990971,0.316027088036117,0.517494356659142,0.370767494356659,1,0,0,0,0,0,1,0,0,0,0,0,0.819209039548,1,0.638057798013011,3,0
53005010809,0.487584650112867,0.595372460496614,0.524830699774266,0.585778781038375,0.379232505643341,0.553611738148984,0.488148984198646,0.544018058690745,0.512979683972912,0.55079006772009,0.38431151241535,0.477990970654628,0,0,0,0,0,0,0,0,0,0,0,0,0.409039548023,0,0.216139954853273,0,1
53005010810,0.0688487584650113,0.13431151241535,0.0750564334085779,0.147855530474041,0.0778781038374718,0.152370203160271,0.0524830699774266,0.0744920993227991,0.0733634311512415,0.13431151241535,0.10665914221219,0.130361173814898,0,0,0,0,0,0,0,0,0,0,0,0,0.0771186440678,0,0.0998871331828444,0,1
53005010811,0.0152370203160271,0.0304740406320542,0.0124153498871332,0.0316027088036117,0.0146726862302483,0.0299097065462754,0.0141083521444695,0.0118510158013544,0.00733634311512415,0.02313769751693,0.0417607223476298,0.0496613995485327,0,0,0,0,0,0,0,0,0,0,0,0,0.028813559322,0,0.0423250564334086,0,1
53005010814,0.294018058690745,0.249435665914221,0.32392776523702,0.262979683972912,0.19920993227991,0.251128668171558,0.260722347629797,0.2127539503386,0.168171557562077,0.137697516930023,0.299661399548533,0.291196388261851,0,0,0,0,0,0,0,0,0,0,0,0,0.292655367232,0,0.186230248306997,0,0
53005010815,0.553611738148984,0.575056433408578,0.538374717832957,0.55530474040632,0.585214446952596,0.667607223476298,0.502821670428894,0.498871331828442,0.41647855530474,0.43058690744921,0.563205417607223,0.613995485327314,0,0,0,0,0,1,0,0,0,0,0,0,0.315536723164,0,0.352070500312298,1,1
53005010816,0.0727990970654628,0.155191873589165,0.0936794582392776,0.181151241534989,0.170993227990971,0.148419864559819,0.0931151241534989,0.121331828442438,0.149548532731377,0.212189616252822,0.182279909706546,0.16196388261851,0,0,0,0,0,0,0,0,0,0,0,0,0.117231638418,0,0.139390519187359,0,1
53005010817,0.148419864559819,0.244356659142212,0.237020316027088,0.301918735891648,0.0620767494356659,0.127539503386005,0.145033860045147,0.195259593679458,0.229683972911964,0.269187358916479,0.182279909706546,0.2313769751693,0,0,0,0,0,0,0,0,0,0,0,0,0.0994350282486,0,0.239841986455982,0,1
53005010818,0.15293453724605,0.259593679458239,0.214446952595937,0.284988713318284,0.0620767494356659,0.127539503386005,0.225733634311512,0.287810383747178,0.319977426636569,0.36117381489842,0.154627539503386,0.207110609480813,0,0,0,0,0,0,0,0,0,0,0,0,0.149152542373,0,0.299097065462754,0,1
53005010819,0.117381489841986,0.228555304740406,0.134875846501129,0.234762979683973,0.0502257336343115,0.105530474040632,0.137697516930023,0.234198645598194,0.272573363431151,0.314334085778781,0.0806997742663657,0.11568848758465,0,0,0,0,0,0,0,0,0,0,0,0,0.113559322034,0,0.26410835214447,0,1
53005010820,0.432279909706546,0.429458239277652,0.31489841986456,0.343679458239278,0.505643340857788,0.437923250564334,0.398419864559819,0.408013544018059,0.33352144469526,0.371331828442438,0.441873589164786,0.435665914221219,0,0,0,0,0,0,0,0,0,0,0,0,0.629378531073,0,0.31448011120844,0,1
53005010901,0.510722347629797,0.591422121896163,0.469525959367946,0.528781038374718,0.656884875846501,0.708803611738149,0.641083521444695,0.682279909706546,0.637133182844244,0.661399548532731,0.712189616252822,0.736455981941309,0,0,1,0,0,1,0,0,1,1,1,1,0.693220338983,1,0.266930022573363,7,1
53005010902,0.766365688487585,0.788374717832957,0.734762979683973,0.758465011286682,0.900112866817156,0.905191873589165,0.809819413092551,0.815462753950339,0.779909706546275,0.794018058690745,0.925507900677201,0.92607223476298,1,1,1,1,1,1,1,1,1,1,1,1,0.835028248588,1,0.191309255079007,13,1
53005011001,0.777088036117382,0.796839729119639,0.738713318284424,0.756207674943567,0.845372460496614,0.821670428893905,0.849322799097065,0.861738148984199,0.852708803611738,0.862302483069977,0.892212189616253,0.881489841986456,1,1,1,1,1,1,1,1,1,1,1,1,0.847457627119,1,0.153498871331829,13,1
53005011002,0.908013544018059,0.927765237020316,0.946952595936795,0.952595936794582,0.918735891647856,0.933408577878104,0.933408577878104,0.938487584650113,0.938487584650113,0.939051918735892,0.970090293453725,0.968397291196388,1,1,1,1,1,1,1,1,1,1,1,1,0.867231638418,1,0.102858655035725,13,1
53005011100,0.875282167042889,0.905191873589165,0.901241534988713,0.912528216704289,0.885440180586907,0.924943566591422,0.896162528216704,0.910270880361174,0.895033860045147,0.898984198645598,0.897855530474041,0.928893905191874,1,1,1,1,1,1,1,1,1,1,1,1,0.791525423729,1,0.137368481462874,13,1
53005011201,0.876975169300226,0.885440180586907,0.816027088036117,0.832957110609481,0.900112866817156,0.896726862302483,0.93510158013544,0.93961625282167,0.917042889390519,0.920428893905192,0.948645598194131,0.95823927765237,1,1,1,1,1,1,1,1,1,1,1,1,0.934463276836,1,0.142212189616253,13,1
53005011202,0.74548532731377,0.77313769751693,0.70372460496614,0.737584650112867,0.795146726862302,0.83352144469526,0.844243792325056,0.841986455981941,0.835778781038375,0.845936794582393,0.937923250564334,0.950902934537246,1,1,1,1,1,1,1,1,1,1,1,1,0.875988700565,1,0.247178329571106,13,1
53005011300,0.90744920993228,0.922121896162528,0.818284424379233,0.841986455981941,0.862866817155756,0.835778781038375,0.93961625282167,0.946952595936795,0.93510158013544,0.93961625282167,0.892212189616253,0.878103837471783,1,1,1,1,1,1,1,1,1,1,1,1,0.961581920904,1,0.143297496524767,13,1
53005011401,0.953160270880361,0.950338600451467,0.974604966139955,0.968961625282167,0.957674943566591,0.946388261851016,0.968397291196388,0.967268623024831,0.967268623024831,0.966704288939052,0.9813769751693,0.978555304740406,1,1,1,1,1,1,1,1,1,1,1,1,0.930508474576,1,0.0508685005933001,13,1
53005011402,0.724604966139955,0.753386004514673,0.774830699774266,0.784424379232506,0.542889390519187,0.624717832957111,0.774830699774266,0.787810383747178,0.728555304740406,0.731941309255079,0.712189616252822,0.727990970654628,1,1,0,1,1,0,1,1,1,1,1,1,0.655084745763,1,0.244920993227991,11,1
53005011501,0.579006772009029,0.519751693002257,0.418735891647856,0.391647855530474,0.542889390519187,0.558126410835214,0.733634311512415,0.687923250564334,0.529909706546275,0.536117381489842,0.668171557562077,0.673250564334086,0,0,0,0,0,0,1,0,1,1,0,1,0.778531073446,1,0.386883217915526,5,1
53005011504,0.250564334085779,0.260158013544018,0.24548532731377,0.264672686230248,0.226297968397291,0.233069977426637,0.360609480812641,0.345372460496614,0.274266365688488,0.283860045146727,0.414221218961625,0.389954853273138,0,0,0,0,0,0,0,0,0,0,0,0,0.351694915254,0,0.187923250564334,0,1
53005011505,0.155756207674944,0.240970654627539,0.145598194130926,0.242663656884876,0.292325056433409,0.323363431151242,0.232505643340858,0.257900677200903,0.253386004514673,0.294582392776524,0.356094808126411,0.332957110609481,0,0,0,0,0,0,0,0,0,0,0,0,0.40790960452,0,0.262311410389074,0,1
53005011506,0.018058690744921,0.0366817155756208,0.0112866817155756,0.0253950338600451,0.0502257336343115,0.0711060948081264,0.0158013544018059,0.0186230248306998,0.00959367945823928,0.0299097065462754,0.0727990970654628,0.077313769751693,0,0,0,0,0,0,0,0,0,0,0,0,0.00677966101695,0,0.070534108734743,0,0
53005011600,0.943002257336343,0.582957110609481,0.528216704288939,0.200902934537246,0.684537246049661,0.540067720090293,0.854401805869074,0.681151241534989,0.285553047404063,0.132054176072235,0.70372460496614,0.61117381489842,1,0,1,0,0,0,1,0,1,1,0,0,0.723163841808,1,0.810948081264108,6,0
53005011701,0.650677200902935,0.615124153498871,0.595936794582393,0.600451467268623,0.795146726862302,0.735891647855531,0.755643340857788,0.755643340857788,0.764108352144469,0.77765237020316,0.80530474040632,0.799661399548533,1,0,1,0,0,1,1,1,1,1,1,1,0.817796610169,1,0.221859815586607,10,1
53005011702,0.419300225733634,0.357787810383747,0.344808126410835,0.31941309255079,0.625846501128668,0.502257336343115,0.585778781038375,0.534424379232506,0.436794582392777,0.448081264108352,0.734762979683973,0.672121896162528,0,0,0,0,0,0,0,0,1,0,0,1,0.48418079096,0,0.415349887133183,2,0
53005011801,0.696388261851016,0.222911963882618,0.179458239277652,0.0445823927765237,0.505643340857788,0.370767494356659,0.338600451467269,0.203160270880361,0.0457110609480813,0.0287810383747178,0.391647855530474,0.330699774266366,1,0,0,0,0,0,0,0,0,0,0,0,0.444350282486,0,0.667607223476298,1,0
53005011802,0.196388261851016,0.0840857787810384,0.0778781038374718,0.0378103837471783,0.41647855530474,0.265237020316027,0.298532731376975,0.202595936794582,0.0694130925507901,0.0569977426636569,0.391647855530474,0.290067720090293,0,0,0,0,0,0,0,0,0,0,0,0,0.312994350282,0,0.378668171557562,0,0
53005011900,0.7313769751693,0.493227990970655,0.677200902934537,0.441309255079007,0.795146726862302,0.445823927765237,0.773702031602709,0.633747178329571,0.481941309255079,0.313205417607223,0.836343115124153,0.591986455981941,1,1,1,0,0,0,1,0,1,0,0,0,0.564406779661,0,0.52313769751693,5,0
53005012000,0.997178329571106,0.932279909706546,0.644469525959368,0.163092550790068,0.335778781038375,0.169864559819413,0.998306997742664,0.997178329571106,0.292325056433409,0.0869074492099323,0.414221218961625,0.297404063205418,1,0,0,1,0,0,1,0,0,1,0,0,0,2,0.998306997742664,6,0
53007960100,0.398984198645598,0.123024830699774,0.105530474040632,0.0237020316027088,0.542889390519187,0.316591422121896,0.325056433408578,0.141083521444695,0.0547404063205418,0.0112866817155756,0.52765237020316,0.258465011286682,0,0,0,0,0,0,0,0,0,0,0,0,0.394350282486,0,0.531602708803611,0,0
53007960201,0.0423250564334086,0.0124153498871332,0.0152370203160271,0.0141083521444695,0.226297968397291,0.0332957110609481,0.0536117381489842,0.0197516930022573,0.0124153498871332,0.0152370203160271,0.175507900677201,0.0507900677200903,0,0,0,0,0,0,0,0,0,0,0,0,0.11186440678,0,0.213882618510158,0,0
53007960202,0.0598194130925508,0.0169300225733634,0.0169300225733634,0.012979683972912,0.141083521444695,0.0220090293453725,0.105530474040632,0.0479683972911964,0.0248306997742664,0.0220090293453725,0.147855530474041,0.0519187358916479,0,0,0,0,0,0,0,0,0,0,0,0,0.119774011299,0,0.134875846501129,0,0
53007960203,0.39334085778781,0.15744920993228,0.0688487584650113,0.0259593679458239,0.292325056433409,0.152370203160271,0.285553047404063,0.135440180586907,0.0355530474040632,0.012979683972912,0.147855530474041,0.0547404063205418,0,0,0,0,0,0,0,0,0,0,0,0,0.14011299435,0,0.380361173814898,0,0
53007960301,0.320541760722348,0.137133182844244,0.18058690744921,0.0818284424379233,0.456546275395034,0.211060948081264,0.410835214446953,0.240406320541761,0.139954853273138,0.0790067720090293,0.621896162528217,0.436794582392777,0,0,0,0,0,0,0,0,0,0,0,0,0.445762711864,0,0.542889390519188,0,0
53007960302,0.327878103837472,0.177200902934537,0.276523702031603,0.180022573363431,0.379232505643341,0.249435665914221,0.468397291196388,0.323363431151242,0.264672686230248,0.215011286681716,0.538939051918736,0.420993227990971,0,0,0,0,0,0,0,0,0,0,0,0,0.373446327684,0,0.361738148984199,0,0
53007960303,0.0208803611738149,0.00959367945823928,0.00790067720090293,0.00451467268623025,0.456546275395034,0.124153498871332,0.0265237020316027,0.00846501128668172,0.00338600451467269,0.0101580135440181,0.286681715575621,0.125846501128668,0,0,0,0,0,0,0,0,0,0,0,0,0.131638418079,0,0.453160270880361,0,0
53007960400,0.674379232505643,0.366817155756208,0.455981941309255,0.239277652370203,0.75,0.50451467268623,0.739277652370203,0.536681715575621,0.316027088036117,0.172121896162528,0.668171557562077,0.37020316027088,1,0,1,0,0,0,1,0,1,0,0,0,0.694350282486,1,0.577878103837472,5,0
53007960501,0.226297968397291,0.0756207674943567,0.0829571106094808,0.0468397291196388,0.505643340857788,0.221218961625282,0.313205417607223,0.196952595936795,0.0976297968397291,0.0897291196388262,0.52765237020316,0.36568848758465,0,0,0,0,0,0,0,0,0,0,0,0,0.429943502825,0,0.480812641083521,0,0
53007960502,0.694130925507901,0.341422121896163,0.25,0.12979683972912,0.542889390519187,0.455417607223476,0.482505643340858,0.31489841986456,0.134875846501129,0.0959367945823928,0.52765237020316,0.478555304740406,1,0,0,0,0,0,0,0,0,0,0,0,0.504519774011,0,0.598194130925508,1,0
53007960600,0.923814898419865,0.927200902934537,0.958803611738149,0.95823927765237,0.862866817155756,0.851580135440181,0.963882618510158,0.960496613995485,0.970090293453725,0.970654627539503,0.957674943566591,0.944130925507901,1,1,1,1,1,1,1,1,1,1,1,1,0.936723163842,1,0.119074492099322,13,0
53007960700,0.104401805869074,0.0914221218961625,0.0637697516930023,0.0654627539503386,0.170993227990971,0.259593679458239,0.0987584650112867,0.0767494356659142,0.054176072234763,0.0671557562076749,0.251693002257336,0.268058690744921,0,0,0,0,0,0,0,0,0,0,0,0,0.135593220339,0,0.213882618510158,0,0
53007960801,0.218397291196388,0.20823927765237,0.222911963882618,0.22686230248307,0.456546275395034,0.512415349887133,0.258465011286682,0.2313769751693,0.187923250564334,0.195259593679458,0.594808126410835,0.638261851015801,0,0,0,0,0,0,0,0,0,0,0,0,0.188700564972,0,0.450338600451467,0,0
53007960803,0.521444695259594,0.595936794582393,0.534988713318284,0.593115124153499,0.625846501128668,0.665349887133183,0.636004514672686,0.671557562076749,0.656320541760722,0.682279909706546,0.695259593679458,0.714446952595937,0,0,0,0,0,1,0,1,1,1,1,1,0.70988700565,1,0.193002257336343,7,1
53007960804,0.868510158013544,0.888261851015801,0.889954853273138,0.904063205417607,0.885440180586907,0.899548532731377,0.919864559819413,0.931151241534989,0.942437923250564,0.94469525959368,0.925507900677201,0.933408577878104,1,1,1,1,1,1,1,1,1,1,1,1,0.887570621469,1,0.0761851015801359,13,1
53007961001,0.610045146726862,0.696388261851016,0.615124153498871,0.671557562076749,0.542889390519187,0.663092550790068,0.742663656884876,0.785553047404063,0.797968397291196,0.81038374717833,0.744920993227991,0.803047404063205,0,0,0,1,1,1,1,1,1,1,1,1,0.721468926554,1,0.267494356659143,10,1
53007961002,0.937358916478555,0.956546275395034,0.947516930022573,0.961060948081264,0.967832957110609,0.974040632054176,0.952595936794582,0.962189616252822,0.978555304740406,0.978555304740406,0.957674943566591,0.969525959367946,1,1,1,1,1,1,1,1,1,1,1,1,0.967796610169,1,0.041196388261851,13,1
53007961101,0.772009029345372,0.805869074492099,0.747742663656885,0.783295711060948,0.75,0.756772009029345,0.874153498871332,0.87979683972912,0.902370203160271,0.905191873589165,0.801354401805869,0.803611738148984,1,1,1,1,1,1,1,1,1,1,1,1,0.848305084746,1,0.15744920993228,13,1
53007961102,0.589164785553047,0.599322799097065,0.551918735891648,0.588600451467269,0.717268623024831,0.766930022573363,0.705417607223476,0.693002257336343,0.68510158013544,0.706546275395034,0.744920993227991,0.775959367945824,0,0,1,0,0,1,1,1,1,1,1,1,0.78418079096,1,0.232262055068352,9,1
53007961200,0.417607223476298,0.264672686230248,0.184537246049661,0.11117381489842,0.456546275395034,0.283860045146727,0.378668171557562,0.238148984198646,0.112302483069977,0.0756207674943567,0.508465011286682,0.343679458239278,0,0,0,0,0,0,0,0,0,0,0,0,0.49011299435,0,0.432844243792325,0,0
53007961301,0.373024830699774,0.29627539503386,0.281038374717833,0.25451467268623,0.625846501128668,0.421557562076749,0.423250564334086,0.35665914221219,0.251693002257336,0.240406320541761,0.650677200902935,0.534988713318284,0,0,0,0,0,0,0,0,1,0,0,0,0.408474576271,0,0.410270880361174,1,0
53007961303,0.11568848758465,0.199774266365688,0.135440180586907,0.230812641083521,0.379232505643341,0.455417607223476,0.151241534988713,0.197516930022573,0.2313769751693,0.274266365688488,0.318848758465011,0.34255079006772,0,0,0,0,0,0,0,0,0,0,0,0,0.249717514124,0,0.339729119638826,0,1
53007961304,0.153498871331828,0.16647855530474,0.161399548532731,0.160835214446953,0.335778781038375,0.487020316027088,0.200338600451467,0.189051918735892,0.146726862302483,0.15744920993228,0.487584650112867,0.552483069977427,0,0,0,0,0,0,0,0,0,0,0,0,0.0742937853107,0,0.478189284666727,0,0
53009000300,0.560948081264108,0.327878103837472,0.457110609480813,0.327313769751693,0.845372460496614,0.685665914221219,0.563769751693002,0.392212189616253,0.379232505643341,0.306433408577878,0.903498871331828,0.755079006772009,0,0,1,0,0,1,0,0,1,0,0,1,0.726553672316,1,0.59706546275395,5,0
53009000600,0.70823927765237,0.072234762979684,0.292325056433409,0.041196388261851,0.585214446952596,0.152370203160271,0.477426636568849,0.18510158013544,0.101015801354402,0.0158013544018059,0.581264108352144,0.236455981941309,1,0,0,0,0,0,0,0,0,0,0,0,0.545762711864,0,0.692437923250564,1,0
53009000700,0.443566591422122,0.432844243792325,0.463882618510158,0.4627539503386,0.585214446952596,0.612866817155756,0.41647855530474,0.340857787810384,0.427765237020316,0.432279909706546,0.572234762979684,0.516930022573363,0,0,0,0,0,0,0,0,0,0,0,0,0.675423728814,1,0.334565941003616,1,1
53009000800,0.800225733634311,0.765801354401806,0.874717832957111,0.868510158013544,0.845372460496614,0.844243792325056,0.798532731376975,0.749435665914221,0.841422121896163,0.828442437923251,0.873024830699774,0.826749435665914,1,1,1,1,1,1,1,1,1,1,1,1,0.741807909605,1,0.132909923352111,13,1
53009000900,0.631489841986456,0.612302483069977,0.662528216704289,0.68058690744921,0.774830699774266,0.778216704288939,0.647291196388262,0.598194130925508,0.702031602708804,0.716139954853273,0.80530474040632,0.765237020316027,0,1,1,0,1,1,0,1,1,0,1,1,0.854802259887,1,0.256608128961492,9,1
53009001000,0.77313769751693,0.571670428893905,0.900677200902935,0.862866817155756,0.918735891647856,0.848758465011287,0.646726862302483,0.435665914221219,0.826185101580135,0.797404063205418,0.906320541760722,0.806997742663657,1,1,1,0,1,1,0,1,1,0,1,1,0.924858757062,1,0.489192842840781,10,1
53009001100,0.380361173814898,0.220654627539503,0.405756207674944,0.32392776523702,0.774830699774266,0.525395033860045,0.40293453724605,0.275395033860045,0.353273137697517,0.321106094808126,0.720090293453725,0.552483069977427,0,0,1,0,0,0,0,0,1,0,0,0,0.616949152542,0,0.554176072234763,2,0
53009001200,0.735891647855531,0.622460496613995,0.803611738148984,0.738713318284424,0.774830699774266,0.72686230248307,0.740406320541761,0.627539503386005,0.77765237020316,0.734762979683973,0.772573363431151,0.697516930022573,1,1,1,0,1,1,1,1,1,0,1,1,0.816384180791,1,0.193923684177005,11,1
53009001300,0.400677200902935,0.31941309255079,0.37020316027088,0.366817155756208,0.717268623024831,0.610045146726862,0.383747178329571,0.292889390519187,0.374153498871332,0.376410835214447,0.572234762979684,0.471218961625282,0,0,1,0,0,0,0,0,0,0,0,0,0.708192090395,1,0.424379232505644,2,1
53009001400,0.284424379232506,0.0569977426636569,0.205417607223476,0.0897291196388262,0.585214446952596,0.247178329571106,0.186794582392777,0.0727990970654628,0.103273137697517,0.0711060948081264,0.348194130925508,0.156884875846501,0,0,0,0,0,0,0,0,0,0,0,0,0.53813559322,0,0.528216704288939,0,0
53009001500,0.0609480812641084,0.00169300225733634,0.0304740406320542,0.00169300225733634,0.292325056433409,0.0886004514672686,0.0479683972911964,0.00338600451467269,0.00790067720090293,0.00112866817155756,0.175507900677201,0.0440180586907449,0,0,0,0,0,0,0,0,0,0,0,0,0.245480225989,0,0.291196388261851,0,0
53009001600,0.760158013544018,0.37020316027088,0.75902934537246,0.483069977426637,0.75,0.413092550790068,0.730812641083521,0.502821670428894,0.605530474040632,0.428893905191874,0.63431151241535,0.378668171557562,1,1,1,0,0,0,1,0,0,0,0,0,0.907344632768,1,0.53714147249712,5,0
53009001701,0.29627539503386,0.182279909706546,0.341986455981941,0.299097065462754,0.379232505643341,0.181151241534989,0.339729119638826,0.233634311512415,0.336343115124153,0.326185101580135,0.391647855530474,0.244356659142212,0,0,0,0,0,0,0,0,0,0,0,0,0.655084745763,1,0.473933504228011,1,1
53009001702,0.286681715575621,0.077313769751693,0.367945823927765,0.195823927765237,0.226297968397291,0.0332957110609481,0.329006772009029,0.16647855530474,0.270316027088036,0.178329571106095,0.348194130925508,0.16647855530474,0,0,0,0,0,0,0,0,0,0,0,0,0.55988700565,0,0.526591294589052,0,0
53009001800,0.102144469525959,0.00507900677200903,0.0711060948081264,0.0152370203160271,0.41647855530474,0.112866817155756,0.0620767494356659,0.00733634311512415,0.0174943566591422,0.00620767494356659,0.229119638826185,0.0891647855530474,0,0,0,0,0,0,0,0,0,0,0,0,0.327683615819,0,0.411399548532731,0,0
53009001901,0.234762979683973,0.187923250564334,0.262979683972912,0.251693002257336,0.141083521444695,0.130925507900677,0.256772009029345,0.186230248306998,0.20823927765237,0.193002257336343,0.18961625282167,0.119074492099323,0,0,0,0,0,0,0,0,0,0,0,0,0.467514124294,0,0.348439632194677,0,1
53009001902,0.12020316027088,0.0818284424379233,0.141647855530474,0.154627539503386,0.116817155756208,0.0801354401805869,0.146726862302483,0.108916478555305,0.189051918735892,0.205417607223476,0.18961625282167,0.158577878103837,0,0,0,0,0,0,0,0,0,0,0,0,0.306779661017,0,0.226644220836413,0,0
53009002001,0.115124153498871,0.103273137697517,0.169864559819413,0.219525959367946,0.257336343115124,0.145598194130926,0.111738148984199,0.0711060948081264,0.158577878103837,0.184537246049661,0.182279909706546,0.0897291196388262,0,0,0,0,0,0,0,0,0,0,0,0,0.214406779661,0,0.186230248306998,0,1
53009002002,0.255079006772009,0.108916478555305,0.213882618510158,0.196388261851016,0.456546275395034,0.0564334085778781,0.209367945823928,0.113995485327314,0.206546275395034,0.204288939051919,0.356094808126411,0.113431151241535,0,0,0,0,0,0,0,0,0,0,0,0,0.546327683616,0,0.489894275038122,0,1
53009002100,0.761851015801354,0.733069977426637,0.743792325056433,0.741534988713318,0.934537246049661,0.882618510158014,0.655756207674944,0.570541760722348,0.62979683972912,0.610609480812641,0.885440180586907,0.795146726862302,1,1,1,1,1,1,1,0,1,0,0,1,0.833898305085,1,0.363995485327313,10,1
53009002301,0.101580135440181,0.00282167042889391,0.0440180586907449,0.0112866817155756,0.379232505643341,0.0513544018058691,0.12020316027088,0.0265237020316027,0.0400677200902935,0.018058690744921,0.246049661399549,0.0485327313769752,0,0,0,0,0,0,0,0,0,0,0,0,0.331920903955,0,0.376410835214447,0,0
53009002302,0.0248306997742664,0.000564334085778781,0.0107223476297968,0.000564334085778781,0.257336343115124,0.0395033860045147,0.00620767494356659,0.000564334085778781,0.00112866817155756,0.000564334085778781,0.0806997742663657,0.0107223476297968,0,0,0,0,0,0,0,0,0,0,0,0,0.135028248588,0,0.256772009029345,0,0
53009002400,0.883182844243792,0.553047404063205,0.52313769751693,0.257336343115124,0.774830699774266,0.525395033860045,0.723476297968397,0.465011286681716,0.27765237020316,0.136568848758465,0.79627539503386,0.544582392776524,1,0,1,0,0,0,1,0,1,0,0,0,0.839548022599,1,0.746613995485327,5,0
53009940000,0.452595936794582,0.0349887133182844,0.352708803611738,0.0829571106094808,0.456546275395034,0.0564334085778781,0.556997742663657,0.241534988713318,0.23589164785553,0.0665914221218962,0.487584650112867,0.147855530474041,0,0,0,0,0,0,0,0,0,0,0,0,0.725423728814,1,0.690435015495716,1,0
53009990100,0.999435665914221,0,0.477990970654628,0,0.141083521444695,0.0220090293453725,0.999435665914221,0.986455981941309,0.0496613995485327,0,0.04627539503386,0.00225733634311512,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0.999435665914221,5,NA
53011040101,0.30079006772009,0.0806997742663657,0.160835214446953,0.0863431151241535,0.335778781038375,0.0434537246049661,0.31941309255079,0.164221218961625,0.115124153498871,0.0795711060948081,0.2686230248307,0.0524830699774266,0,0,0,0,0,0,0,0,0,0,0,0,0.412711864407,0,0.369258139802034,0,0
53011040102,0.873024830699774,0.631489841986456,0.788939051918736,0.610045146726862,0.845372460496614,0.63882618510158,0.824492099322799,0.703160270880361,0.607787810383747,0.476297968397291,0.91196388261851,0.780474040632054,1,1,1,0,0,0,1,0,1,1,0,1,0.935593220339,1,0.459295251941709,8,0
53011040201,0.167042889390519,0.121331828442438,0.0948081264108352,0.105530474040632,0.226297968397291,0.193002257336343,0.178893905191874,0.126975169300226,0.11117381489842,0.132618510158014,0.259593679458239,0.202031602708804,0,0,0,0,0,0,0,0,0,0,0,0,0.271186440678,0,0.176378314267165,0,0
53011040202,0.313205417607223,0.169300225733634,0.278781038374718,0.222911963882618,0.257336343115124,0.0801354401805869,0.374153498871332,0.252821670428894,0.257336343115124,0.224604966139955,0.376410835214447,0.240970654627539,0,0,0,0,0,0,0,0,0,0,0,0,0.585593220339,0,0.505457780158413,0,0
53011040203,0.366252821670429,0.227426636568849,0.247742663656885,0.214446952595937,0.335778781038375,0.169864559819413,0.266365688487585,0.207674943566591,0.191873589164786,0.18510158013544,0.318848758465011,0.195259593679458,0,0,0,0,0,0,0,0,0,0,0,0,0.511016949153,0,0.341152389333587,0,0
53011040301,0.275395033860045,0.230248306997743,0.256772009029345,0.265801354401806,0.379232505643341,0.307562076749436,0.239841986455982,0.216704288939052,0.249435665914221,0.266930022573363,0.43510158013544,0.371896162528217,0,0,0,0,0,0,0,0,0,0,0,0,0.470621468927,0,0.253917179987948,0,0
53011040303,0.168171557562077,0.153498871331828,0.132618510158014,0.170428893905192,0.292325056433409,0.273702031602709,0.123589164785553,0.111738148984199,0.136004514672686,0.17607223476298,0.348194130925508,0.318848758465011,0,0,0,0,0,0,0,0,0,0,0,0,0.283898305085,0,0.236455981941309,0,0
53011040304,0,0.00112866817155756,0,0.00112866817155756,0.00225733634311512,0.00169300225733634,0.00112866817155756,0,0,0.00169300225733634,0.0101580135440181,0.00564334085778781,0,0,0,0,0,0,0,0,0,0,0,0,0.0101694915254,0,0.0101694915254,0,0
53011040305,0.0197516930022573,0.0248306997742664,0.0265237020316027,0.0502257336343115,0.0502257336343115,0.0711060948081264,0.0237020316027088,0.018058690744921,0.0383747178329571,0.0705417607223476,0.0886004514672686,0.103837471783296,0,0,0,0,0,0,0,0,0,0,0,0,0.0437853107345,0,0.085778781038375,0,0
53011040403,0.298532731376975,0.272009029345372,0.257900677200903,0.2686230248307,0.41647855530474,0.385440180586907,0.243227990970655,0.221783295711061,0.238713318284424,0.252257336343115,0.318848758465011,0.25902934537246,0,0,0,0,0,0,0,0,0,0,0,0,0.442372881356,0,0.220589585644939,0,0
