"GEOID","prox_hzw-tsdfs","wwdis","prox_rskmns","ppr80h","prox_npl","txcrls_rsei","hghvlr_wa","dslpm_wa","pm25_wa","ozn_wa","cardiod","lowbw","ppvrty_185","poc","pnmply","pndplm","phbrd","plmng","trnexp","dslpm_wa_z","dslpm_wa_mm","dslpm_wa_d","ozn_wa_z","ozn_wa_mm","ozn_wa_d","pm25_wa_z","pm25_wa_mm","pm25_wa_d","txcrls_rsei_z","txcrls_rsei_mm","txcrls_rsei_d","hghvlr_wa_z","hghvlr_wa_mm","hghvlr_wa_d","ppr80h_z","ppr80h_mm","ppr80h_d","prox_hzw-tsdfs_z","prox_hzw-tsdfs_mm","prox_hzw-tsdfs_d","prox_npl_z","prox_npl_mm","prox_npl_d","prox_rskmns_z","prox_rskmns_mm","prox_rskmns_d","wwdis_z","wwdis_mm","wwdis_d","cardiod_z","cardiod_mm","cardiod_d","lowbw_z","lowbw_mm","lowbw_d","pndplm_z","pndplm_mm","pndplm_d","phbrd_z","phbrd_mm","phbrd_d","plmng_z","plmng_mm","plmng_d","ppvrty_185_z","ppvrty_185_mm","ppvrty_185_d","poc_z","poc_mm","poc_d","trnexp_z","trnexp_mm","trnexp_d","pnmply_z","pnmply_mm","pnmply_d","envex.rnk_z","enveff.rnk_z","senspop.rnk_z","soecon.rnk_z","envex.rnk_mm","enveff.rnk_mm","senspop.rnk_mm","soecon.rnk_mm","envex.rnk_d","enveff.rnk_d","senspop.rnk_d","soecon.rnk_d","frp_z_h.ss","frp_z_h.m","frp_mm_h.ss","frp_mm_h.m","frp_d_h.ss","frp_d_h.m","envex.scr_z","enveff.scr_z","senspop.scr_z","soecon.scr_z","envex.scr_mm","enveff.scr_mm","senspop.scr_mm","soecon.scr_mm","envex.scr_d","enveff.scr_d","senspop.scr_d","soecon.scr_d","frp_z_nh.ss","frp_z_nh.m","frp_mm_nh.ss","frp_mm_nh.m","frp_d_nh.ss","frp_d_nh.m","fri7_z_h.ss","fri9_z_h.ss","fri7_mm_h.ss","fri9_mm_h.ss","fri7_d_h.ss","fri9_d_h.ss","fri7_z_h.m","fri9_z_h.m","fri7_mm_h.m","fri9_mm_h.m","fri7_d_h.m","fri9_d_h.m","fri7_z_nh.ss","fri9_z_nh.ss","fri7_mm_nh.ss","fri9_mm_nh.ss","fri7_d_nh.ss","fri9_d_nh.ss","fri7_z_nh.m","fri9_z_nh.m","fri7_mm_nh.m","fri9_mm_nh.m","fri7_d_nh.m","fri9_d_nh.m"
53029971000,0.0798791,NA,0.040444563,9.48,0.079724917,259.709,15000,2.41935,0.152205867,47.51799011,194,1.68,18.19,15.97,6.1,2.59,31.72,1.94,27,0.185231528483395,0.0265058376183648,3,9.33235731776972,0.70157057547221,1,8.00499623787612,0.5761029335,1,0.0418938399043086,0.00229533055384063,3,0.209127575536718,0.0530166292236486,2,0.781093442564017,0.161389172625128,5,0.0240717296615998,0.00310765462726964,2,0.25365802866079,0.0225284271329442,5,0.0448249142620206,0.00445863389104829,1,NA,NA,NA,2.47703521268106,0.12468587514702,6,1.44665844034029,0.188129899216125,4,0.323651198488545,0.0400061785603954,2,3.20924389579809,0.3172,6,0.256408932283209,0.0374011952959321,3,1.29996024798369,0.1819,5,0.902012685548265,0.174337374152455,3,4.69913159407449,0.571428571428571,7,1.97059489074032,0.183183183183183,8,6.26813056374966,0.203071740400821,2.65275634856377,2.87986713276538,0.330064259929788,0.0446926793576492,0.268773126447156,0.331667665874548,1,1,5,4,0.0500685871056241,0.0898491083676269,0.0795610425240055,0.065843621399177,0.10082304526749,0.0713305898491084,17.7736064995703,0.551824057574214,3.92369365302135,12.6610034449166,1.35949130636806,0.0957419441381949,0.312815774363145,1.50545650262054,10,6.5,10,34,0.037037037037037,0.0665294924554184,0.0459533607681756,0.0438957475994513,0.0624142661179698,0.0411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971100,0.074627924,NA,0.049201591,10.09,0.057188685,324.812,13000,0.822881,0.192508561,48.05052948,157.65,0,21.17,14.13,7.2,4.4,36.12,1.33,29,0.0607692003266455,0.00869581204260451,1,9.43479040857485,0.709271099575237,2,8.28500081265431,0.5962542805,1,0.0523553685024398,0.00286850948148289,4,0.178256186332202,0.0451903203742572,1,0.831353674627736,0.17177391896493,5,0.0224892770666472,0.00290336037013595,2,0.181955273767208,0.0161602065117409,4,0.054530372800171,0.0054240141283291,1,NA,NA,NA,2.01291031587201,0.10132334132437,4,0,0,1,0.549832151872432,0.0679641643497065,3,3.65441013607273,0.3612,8,0.175785505121994,0.0256410256410256,2,1.51292789718607,0.2117,5,0.804210485111682,0.155434559276762,2,5.03478385079409,0.612244897959184,8,2.32594806775906,0.216216216216216,8,6.35354643474732,0.200620943413676,1.3609015105976,3.19760426988071,0.330780567167611,0.0458077824071508,0.0870576021470343,0.363600410362315,1,1,1,5,0.0157750342935528,0.0267489711934156,0.0164609053497942,0.0178326474622771,0.0411522633744856,0.0308641975308642,18.0111719763904,0.545164299130881,2.01291031587201,14.0578980939181,1.36228002197358,0.098130749987568,0.10132334132437,1.65040086344289,9,6,5,36,0.0308641975308642,0.0576131687242798,0.0342935528120713,0.0349794238683128,0.0336076817558299,0.0205761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971300,0.323370869,NA,0.047391667,9.11,0.032846538,547.0546667,14000,0.81953,0.257616548,49.84706116,111.01,3.57,16.08,9.76,4.2,3.96,28.39,0,29,0.0605079529979136,0.00865842866985854,1,9.78035038606859,0.735248963904202,3,8.73734115036471,0.628808274,1,0.0880679779583328,0.00482517527838108,4,0.19369188093446,0.0491034747989529,1,0.750607728033565,0.155090228123936,5,0.0974484707389617,0.0125805746105308,4,0.104506701178651,0.00928167586430329,3,0.0525244248530817,0.00522448697590019,1,NA,NA,NA,1.41740040700889,0.0713473144333541,1,3.07414918572312,0.399776035834267,10,0.494848936685189,0.0611677479147359,3,2.8723339912266,0.2839,5,0,0,1,1.14916771784374,0.1608,4,0.571930259074799,0.11054037394699,1,5.03478385079409,0.612244897959184,8,1.35680303952612,0.126126126126126,5,6.65872508964252,0.184936511467114,3.036676089081,2.61120645733808,0.34731312790771,0.0425204270817085,0.404791913232255,0.298471883000014,1,1,5,2,0.0967078189300412,0.141975308641975,0.230452674897119,0.183127572016461,0.051440329218107,0.0507544581618656,18.859959348324,0.50254366240213,4.49154959273201,11.4798677951505,1.4266443166514,0.0910884827873351,0.471123350267621,1.35477914594704,10,6.5,11,27,0.0507544581618656,0.0850480109739369,0.061042524005487,0.061042524005487,0.0281207133058985,0.0240054869684499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971400,0.058681775,NA,0.094227935,11.03,0.058601204,428.9616667,15934.8,0.931416,0.20855349,49.73686981,141.45,1.8,18.34,10.16,8.5,5.32,29,1.71,29,0.0692306980359606,0.0099066160894511,1,9.75915525722678,0.733655595987348,3,8.3964735971285,0.604276745,1,0.0690913824598287,0.00378546252932101,4,0.223556862850908,0.0566746459798541,2,0.908803868299695,0.187776642832823,5,0.0176838725506776,0.00228298377942598,1,0.186449436928091,0.0165593518801255,4,0.104433298178108,0.0103877464190797,3,NA,NA,NA,1.80606510739039,0.0909114280388968,3,1.54999118607888,0.201567749160134,5,0.66479705635485,0.0821748532591906,4,2.93405021999195,0.29,5,0.226009935156849,0.032967032967033,3,1.3106800960979,0.1834,5,0.593191606995795,0.114649681528662,1,5.03478385079409,0.612244897959184,8,2.74591091332667,0.255255255255255,9,6.5355977823317,0.223996704993085,2.26898438714312,3.07284848347176,0.342600981537589,0.0506497547246488,0.251299804290614,0.346039660392421,1,1,3,5,0.0603566529492455,0.0953360768175583,0.0946502057613169,0.0829903978052126,0.0761316872427984,0.0603566529492455,18.517507797702,0.608685237978286,3.35605629346927,13.5094236787181,1.40829906558597,0.108503362455727,0.292479177199031,1.57069172096932,11,6.5,8,35,0.0754458161865569,0.116598079561043,0.0727023319615912,0.0733882030178327,0.0624142661179698,0.0459533607681756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971500,0.053956936,NA,0.168677362,10.14,0.050660223,333.8526667,22964.4,1.404294,0.244313303,49.73686981,153.44,0,13.08,7.65,5,2.71,23.2,0.32,29,0.106096742296204,0.0151819889743705,2,9.75915525722678,0.733655595987348,3,8.64491632488294,0.6221566515,1,0.0538081309439283,0.00294810519357415,4,0.332063621626941,0.0841825563236947,3,0.8354733657805,0.172625127681307,5,0.0162600326838965,0.0020991663881252,1,0.161183890573333,0.0143154133656132,4,0.186945975645572,0.018595097760503,4,NA,NA,NA,1.95915609811228,0.09861752929154,3,0,0,1,0.338646620812339,0.0418597466790238,2,2.34724017599356,0.232,2,0.0422942568714573,0.00616926932716406,1,0.934770755559464,0.1308,3,0.459776648791544,0.0888637764536676,1,5.03478385079409,0.612244897959184,8,1.61524171372157,0.15015015015015,6,6.67169779470623,0.220775370390117,1.32455900910939,2.45036662171882,0.35539920459879,0.0484623320302444,0.0847327527652454,0.278051028031424,1,1,1,1,0.0116598079561043,0.0137174211248285,0.0109739368998628,0.0109739368998628,0.00685871056241427,0.00685871056241427,18.8960400769768,0.599931632341651,1.95915609811228,10.772754022544,1.45812489797899,0.103817402597774,0.09861752929154,1.26208784056919,13,7,4,23,0.0102880658436214,0.0123456790123457,0.0109739368998628,0.0109739368998628,0.0109739368998628,0.0137174211248285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971600,0.058351171,NA,0.081121247,7.05,0.043116889,442.84,7178.15,0.752441,0.244997565,49.73686981,203.9,0.64,15.93,9.03,4,2.1,33.73,1.65,28,0.0552776271139106,0.00790999145883084,1,9.75915525722678,0.733655595987348,3,8.6496702624323,0.6224987825,1,0.0713215190236176,0.00390764995844649,4,0.088391887712046,0.0224085222868427,1,0.580876452539696,0.120020429009193,4,0.017584244361163,0.00227012180363514,1,0.137183524013278,0.0121838407437382,3,0.0899070894053967,0.00894285694614377,2,NA,NA,NA,2.60344061786427,0.131048711043698,7,0.551107977272491,0.0716685330347144,1,0.262419890666388,0.0324374420759963,2,3.41260392828718,0.3373,7,0.218079761993451,0.0318102949681897,3,1.13844786972953,0.1593,4,0.53312829911898,0.103040887610438,1,4.86695772243429,0.591836734693878,8,1.29219337097726,0.12012012012012,5,6.57382073919162,0.151901805544441,2.13274775061967,2.66669820147699,0.337998444092327,0.0334738403287283,0.174175831083425,0.303113014547473,1,0.5,3,3,0.0253772290809328,0.046639231824417,0.0219478737997256,0.0212620027434842,0.0281207133058985,0.01440329218107,18.6238165535087,0.412775655159767,3.15454859513676,11.7238308432071,1.39038054219147,0.0717086242513551,0.202717244078412,1.37584547946862,10,5,8,30,0.0226337448559671,0.0377229080932785,0.0171467764060357,0.0171467764060357,0.0219478737997256,0.0171467764060357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971700,0.068857063,NA,0.072559596,5.18,0.034162075,531.8716667,13021.22,0.752441,0.360584269,49.73686981,168.93,0.94,18.63,9.81,5.1,2.51,22.66,0.62,29,0.0552776271139106,0.00790999145883084,1,9.75915525722678,0.733655595987348,3,9.45271350077098,0.6802921345,3,0.0856281919468522,0.00469150132083085,4,0.178583731771662,0.0452733575111493,1,0.42680000342633,0.0881852230166837,3,0.0207502163372865,0.00267884803975191,2,0.108692300042935,0.00965341635097186,3,0.0804181681870777,0.00799901519139598,2,NA,NA,NA,2.15693586844439,0.108573117982403,4,0.809439841618972,0.105263157894737,2,0.313654250272683,0.0387704664813099,2,2.2926061374144,0.2266,2,0.0819451226884483,0.0119529593213804,1,1.33140513578538,0.1863,5,0.574587927564923,0.111054037394699,1,5.03478385079409,0.612244897959184,8,1.647546547996,0.153153153153153,6,6.90012433572054,0.117145847649332,2.00552660145537,2.56495508439846,0.358917580338157,0.0253279442950388,0.183729367652013,0.295232520602936,1,0.5,2,2,0.0281207133058985,0.0445816186556927,0.0274348422496571,0.0281207133058985,0.0102880658436214,0.00823045267489712,19.5313583088302,0.318330343996814,2.96637571006336,11.2765289725159,1.47182258077816,0.0542582512994017,0.213836275877139,1.34007551430973,12,5,6,25,0.0240054869684499,0.0349794238683128,0.0192043895747599,0.0192043895747599,0.0123456790123457,0.0123456790123457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971800,0.431419602,NA,0.050088052,10.86,0.028824489,444.6356667,14000,0.81953,0.279960288,50.24810028,127.69,0,11.71,8.09,2.2,2.76,28.43,0.52,29,0.0605079529979136,0.00865842866985854,1,9.85748961540927,0.741047993203796,3,8.89257517560517,0.639980144,1,0.0716100682231132,0.00392345934224614,4,0.19369188093446,0.0491034747989529,1,0.894796918380298,0.18488253319714,5,0.130009176744092,0.0167841540834852,4,0.0917098860936366,0.00814513736127002,2,0.0555128420215996,0.00552173814274589,1,NA,NA,NA,1.63037436240848,0.0820677288532113,2,0,0,1,0.344894713447253,0.0426320667284523,2,2.87638095704728,0.2843,5,0.0687281674161179,0.0100250626566416,1,0.836862809449642,0.1171,2,0.483164131504639,0.0933840147935073,1,5.03478385079409,0.612244897959184,8,0.710706354037491,0.0660660660660661,2,6.73635672824855,0.215653820876763,1.10227411283354,2.35546294994364,0.351440645366419,0.0502592357148245,0.0705130683041853,0.270045889709276,1,0.5,1,1,0.00960219478737997,0.00960219478737997,0.00823045267489712,0.00823045267489712,0,0,19.0758746931699,0.586014411619813,1.63037436240848,10.3555209836965,1.44271350001485,0.107666781392321,0.0820677288532113,1.22575210820385,10,6,3,21,0.00891632373113855,0.00960219478737997,0.00823045267489712,0.00823045267489712,0.00891632373113855,0.00891632373113855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029971900,0.240686986,NA,0.051230459,6.3,0.028178717,651.3123333,14000,0.740242,0.306425137,50.27177811,166.61,4.65,13.73,8.84,6.6,3.95,30.6,0.23,29,0.0543265808103593,0.00777390081003109,1,9.86204400790509,0.741390374839584,3,9.07644077006925,0.6532125685,2,0.10482134663121,0.00574307917743754,5,0.19369188093446,0.0491034747989529,1,0.519081085248239,0.107252298263534,3,0.07253151400125,0.00936380136689675,3,0.0896552555132831,0.00796265705280516,2,0.056778977492697,0.00564767780409347,1,NA,NA,NA,2.12731359167418,0.107082029166211,4,4.00414389737045,0.520716685330347,10,0.493599318158206,0.0610132839048502,3,3.09592885281909,0.306,6,0.03039899712636,0.00443416232889917,1,0.981223430721058,0.1373,3,0.523029158856507,0.101088966509143,1,5.03478385079409,0.612244897959184,8,2.13211906211247,0.198198198198198,8,6.81382101526821,0.135800942951163,4.14539569558069,2.79572509107402,0.355167646074748,0.0303950809272854,0.539408294285255,0.312902291621466,1,0.5,8,3,0.347736625514403,0.412208504801097,0.451303155006859,0.342249657064472,0.151577503429355,0.0637860082304527,19.2913245863504,0.369023416127735,6.13145748904463,12.2910826705878,1.45722339812601,0.0651132172436648,0.627798714496559,1.42027950890027,12,4.5,14,30,0.193415637860082,0.252400548696845,0.155006858710562,0.147462277091907,0.0624142661179698,0.0411522633744856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029972000,0.102723756,NA,0.076067303,11.37,0.026896657,1414.25,18419.73,0.783862,0.375156795,50.27177811,149.04,0.93,23.8,9.05,3.3,4.23,31.65,0.86,28,0.0577272398611755,0.00826052054120949,1,9.86204400790509,0.741390374839584,3,9.55395670664883,0.6875783975,3,0.227419294786803,0.012460124377459,6,0.261913483438897,0.0663985608044131,2,0.936817768138489,0.193564862104188,6,0.0309560133283442,0.0039964140264965,2,0.0855761692694573,0.00760037639605562,2,0.0843057776423037,0.00838570700235874,2,NA,NA,NA,1.90297591803085,0.0957896022263498,3,0.800828779474089,0.104143337066069,2,0.528588636913725,0.0653382761816497,3,3.2021617056119,0.3165,6,0.113665815342041,0.0165799113167534,2,1.70088256745529,0.238,6,0.53419136651503,0.103246352989521,1,4.86695772243429,0.591836734693878,8,1.06605953105624,0.0990990990990991,3,7.0553414953649,0.20932915624808,1.82800588192193,2.73236045124085,0.370287554528879,0.0498423327049362,0.171783540273166,0.315176085201446,2,0.5,1,3,0.0397805212620027,0.0548696844993141,0.0432098765432099,0.0480109739368999,0.0123456790123457,0.0205761316872428,19.9630607326408,0.568827864189297,2.70380469750494,12.0125073453285,1.51608797806267,0.106773679764549,0.199932939292419,1.4306003742809,15,6,5,29,0.0473251028806584,0.0624142661179698,0.041838134430727,0.0445816186556927,0.0301783264746228,0.0363511659807956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029972100,0.128936814,NA,0.103844213,11.62,0.030356543,1606.996667,19536.58,1.896575,0.375156795,50.72048187,107.36,4.04,13.62,9.93,3.2,5.92,20.48,1.51,28,0.14447546394212,0.0206738195081678,2,9.94835145404317,0.747878635264347,3,9.55395670664883,0.6875783975,3,0.258392134272157,0.0141571019038046,6,0.279152838955429,0.0707689673236344,2,0.957416223902308,0.197820905686074,6,0.0388553718060917,0.00501621934464089,2,0.096584369656183,0.00857806057024289,2,0.115091067848403,0.0114478509131385,3,NA,NA,NA,1.3707963939868,0.0690014203906396,1,3.4788691065326,0.452407614781635,10,0.739774167973818,0.0914426938523324,5,2.07204650018742,0.2048,2,0.199576024612189,0.0291112396375554,3,0.973362208770634,0.1362,3,0.580966331941222,0.112286829669201,1,4.86695772243429,0.591836734693878,8,1.03375469678181,0.0960960960960961,3,7.13489761473296,0.222262787368217,3.27879342338746,2.38069201420641,0.37670105717129,0.0520166282461307,0.447997665163647,0.277981796245035,2,1,5,2,0.161865569272977,0.217421124828532,0.323045267489712,0.290123456790123,0.0761316872427984,0.0967078189300412,20.1843285978617,0.603973516606493,4.8496655005194,10.4664376527014,1.54105692149995,0.111431518257048,0.521409035172274,1.26177359394906,16,6.5,11,25,0.0788751714677641,0.104252400548697,0.0987654320987654,0.101508916323731,0.046639231824417,0.0569272976680384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53029992201,0,NA,0,NA,0,30.74006667,23697.08,3.404145,0.129197462,48.2401619,0,0,0,-1,0,0,0,0,NA,0.262007136689458,0.0374920980073112,3,9.47126589938684,0.712013186082241,2,7.84514442602579,0.564598731,1,0.00510037348777781,0.000279445453776393,2,0.343373046348123,0.0870496463075808,3,NA,NA,NA,0,0,1,0,0,1,0,0,1,NA,NA,NA,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,NA,NA,NA,0,0,1,6.32324344970231,0,0,0,0.340837396922942,0,0,0,1,0.5,1,1,0.00342935528120713,0,0.00480109739368999,0,0,0,17.926890881938,0,0,0,1.40143310685091,0,0,0,11,1.5,2,6,0.00342935528120713,0,0.00480109739368999,0,0.00274348422496571,0.00274348422496571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031950202,0.068384527,NA,0.068475103,15.08,0.065826606,420.7063333,11177.34,0.792585,0.183338707,50.53475189,130.47,0,29.16,11.45,11.3,6.85,23.59,1.07,33,0.0584072937103335,0.00835783333155955,1,9.912626591285,0.745192978075011,3,8.22129288608126,0.5916693535,1,0.0677648167646809,0.00371278103775317,4,0.15012216320845,0.0380579703305414,1,1.24249885167356,0.25672454885938,7,0.0206078166501672,0.00266046427369857,2,0.209438250169524,0.0186010842341802,4,0.0758913038832447,0.00754873813147202,2,NA,NA,NA,1.66587002164174,0.0838544645898542,2,0,0,1,0.855988690983218,0.105807846771702,5,2.38669809274517,0.2359,3,0.141421421413935,0.0206284943127048,2,2.08393847340321,0.2916,7,0.661759454041008,0.127902198479556,2,5.70608836423331,0.693877551020408,9,3.65044627301075,0.339339339339339,10,6.49702056745042,0.28491294848574,1.12627224920817,3.52251730945907,0.33712778751739,0.0666443373552353,0.072048242005224,0.399875517378173,1,1,1,6,0.0212620027434842,0.0404663923182442,0.0336076817558299,0.0342935528120713,0.051440329218107,0.0507544581618656,18.4102137510497,0.77421811118825,1.66587002164174,15.4863407698306,1.38699091627487,0.142767417749366,0.0838544645898542,1.81505542992371,10,7.5,3,38,0.0905349794238683,0.13923182441701,0.0946502057613169,0.0919067215363512,0.046639231824417,0.0384087791495199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031950300,0.074830761,NA,0.084681164,4.73,0.040240816,1626.443333,18000,1.483584,0.233053621,49.47597885,122.62,1.4,22.47,9.44,5.2,4.41,28.34,0.12,31,0.112278270405769,0.0160665391459692,2,9.70897330092199,0.729883110347944,3,8.56668923488872,0.6165268105,1,0.261517057125133,0.0143283139702854,6,0.255434659343492,0.0647560924977356,2,0.389722783051456,0.0805243445692884,2,0.0225504024101897,0.00291125163758428,2,0.128032821385836,0.0113711286902464,3,0.093852563468373,0.00933530442012239,2,NA,NA,NA,1.56563947308738,0.0788091856212763,2,1.20554870028357,0.156774916013438,3,0.551081770399415,0.0681186283595922,3,2.86727528395075,0.2834,5,0.0158603463267964,0.00231347599768652,1,1.60583324750926,0.2247,6,0.554921180738002,0.107252927881652,1,5.3704361075137,0.653061224489796,9,1.67985138227043,0.156156156156156,7,6.67488066189197,0.116685456892043,1.87356294095844,2.87628597967602,0.351144580843067,0.0243069344675735,0.202415225595691,0.32936452158879,1,0.5,1,4,0.0260631001371742,0.0459533607681756,0.0438957475994513,0.0432098765432099,0.0123456790123457,0.0116598079561043,18.9048925226851,0.317079285157927,2.77118817337096,12.6452593187084,1.44156086646193,0.0520710146586207,0.235584101634714,1.49500241288488,14,4.5,5,32,0.0315500685871056,0.0534979423868313,0.0384087791495199,0.0384087791495199,0.0315500685871056,0.0301783264746228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031950400,0.188491217,NA,0.121407966,9.14,0.028991984,681.0076667,16000,4.670269,0.214370001,48.90343094,158.58,3.24,29.05,14.51,3.6,6.71,33.32,0.27,28,0.36071543655318,0.0516168325446457,4,9.59884463183351,0.721604062394939,2,8.43688403939937,0.6071850005,1,0.109593147924471,0.0060045224189808,5,0.224563270138976,0.0569297836483442,2,0.753079542725223,0.155600953353762,5,0.0568022125838916,0.00733315226022495,3,0.0922427991791471,0.0081924675943342,2,0.134557064361811,0.0133840900160261,3,NA,NA,NA,2.02478476302558,0.101921062272239,4,2.78998413494199,0.362821948488242,9,0.838494031605459,0.103645350633302,5,3.37112252862523,0.3332,7,0.0356857792352919,0.00520532099479468,1,2.07607725145278,0.2905,7,0.824408765636629,0.159338401479351,2,4.86695772243429,0.591836734693878,8,1.16297403387953,0.108108108108108,4,6.61221455856374,0.190749875519075,3.25520030115392,2.9969443945458,0.351601619405445,0.0430651162548476,0.399309888546577,0.350697504996397,1,1,8,4,0.174897119341564,0.251028806584362,0.307956104252401,0.245541838134431,0.229080932784636,0.111796982167353,18.7306005258495,0.518340809425037,4.81476889796757,13.1757201128692,1.44334020150691,0.0922553316121738,0.464743010760481,1.59183391590943,14,6.5,13,34,0.138545953360768,0.193415637860082,0.165980795610425,0.159122085048011,0.122085048010974,0.103566529492455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53031950500,0.256194586,NA,0.138410044,5.62,0.030631761,1921.826667,19000,4.670269,0.254706713,48.66841125,153.86,1.26,22.66,10.34,5.5,4.12,28.57,0.72,30,0.36071543655318,0.0516168325446457,4,9.55363897267865,0.718205675553547,2,8.71712495559,0.6273533565,1,0.308982783682317,0.0169289238135417,7,0.270870353945749,0.0686692469224312,2,0.463053285570652,0.0956758597208035,3,0.0772047608818511,0.00996711643802107,4,0.0974600213088773,0.00865583084448068,2,0.153400553624538,0.0152584097160324,4,NA,NA,NA,1.96451875166551,0.0988874677841263,3,1.08499383025522,0.141097424412094,3,0.514842833116914,0.063639172072907,3,2.89054533741965,0.2857,5,0.0951620779607787,0.0138808559861191,2,1.61941172178727,0.2266,6,0.602759213560243,0.116498869940415,1,5.2026099791539,0.63265306122449,8,1.77676588509373,0.165165165165165,7,6.78506012959269,0.145566175580094,2.06173431900986,2.88921426845395,0.361730562109277,0.0302388843125491,0.206196410353599,0.33137699317981,2,1,2,4,0.0445816186556927,0.065843621399177,0.0521262002743484,0.0534979423868313,0.051440329218107,0.0713305898491084,19.2113325024499,0.395559310692959,3.04951258192072,12.7020970480925,1.48277403533417,0.0647786083596689,0.23998489219622,1.5041371243891,16,6.5,6,32,0.0548696844993141,0.0809327846364883,0.0480109739368999,0.051440329218107,0.0624142661179698,0.0706447187928669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
